,Fall,MajorName,College,Total,Male,Female
7270,1997.0,Philosophy,LAS,41.0,32.0,9.0
7271,1999.0,Biochemistry,LAS,77.0,45.0,32.0
7272,2008.0,Philosophy,LAS,126.0,103.0,23.0
7273,1982.0,TCH BIOL,LAS,10.0,3.0,7.0
7274,1997.0,PRE-MED,LAS,249.0,114.0,135.0
7275,2010.0,Psychology,LAS,1446.0,466.0,977.0
7276,1987.0,History,LAS,102.0,64.0,38.0
7277,2008.0,Psychology,LAS,1437.0,406.0,1031.0
7278,1988.0,English,LAS,123.0,62.0,61.0
7279,1983.0,History,LAS,73.0,47.0,26.0
7280,2008.0,Statistics & Computer Science,LAS,14.0,11.0,3.0
7281,2008.0,Statistics,LAS,133.0,77.0,56.0
7282,2008.0,Speech Communication,LAS,762.0,319.0,443.0
7283,2008.0,Spanish,LAS,298.0,78.0,220.0
7284,2008.0,Sociology,LAS,514.0,210.0,302.0
7285,2008.0,Slavic Languages & Literature,LAS,8.0,2.0,6.0
7286,2008.0,"Russian, E Eur, Eurasian St ",LAS,11.0,9.0,2.0
7287,2008.0,Russian Lang & Literature,LAS,4.0,2.0,2.0
7288,2008.0,Russian & E European Studies,LAS,4.0,2.0,2.0
7289,1997.0,Psychology,LAS,173.0,75.0,98.0
7290,1997.0,Portuguese,LAS,3.0,0.0,3.0
7291,2010.0,Philosophy,LAS,125.0,103.0,22.0
7292,2010.0,Religion,LAS,15.0,8.0,7.0
7293,1997.0,Political Science,LAS,40.0,30.0,10.0
7294,2008.0,Rhetoric,LAS,119.0,60.0,59.0
7295,1999.0,Biophysics & Computnl Biology,LAS,49.0,34.0,15.0
7296,2010.0,Rhetoric,LAS,108.0,62.0,46.0
7297,1983.0,Italian,LAS,5.0,1.0,4.0
7298,1983.0,HR&FS,LAS,37.0,1.0,36.0
7299,1999.0,Asian Studies,LAS,34.0,14.0,20.0
7300,2008.0,Religious Studies,LAS,23.0,12.0,11.0
7301,1999.0,CELL & STR BIOL,LAS,51.0,31.0,20.0
7302,2010.0,Religious Studies,LAS,8.0,3.0,5.0
7303,2012.0,Informatics,LM,14.0,14.0,0.0
7304,2011.0,Informatics,LM,2.0,2.0,0.0
7305,2016.0,Nondegree-CE,LN,46.0,17.0,29.0
7306,2010.0,Nondegree-CE,LN,101.0,38.0,63.0
7307,2009.0,Nondegree-CE,LN,101.0,31.0,70.0
7308,2004.0,Nondegree-CE,LN,65.0,18.0,45.0
7309,2006.0,Nondegree-CE,LN,70.0,20.0,50.0
7310,2014.0,Nondegree-CE,LN,47.0,12.0,35.0
7311,2012.0,Nondegree-CE,LN,57.0,16.0,41.0
7312,2018.0,Nondegree-CE,LN,399.0,170.0,222.0
7313,2011.0,Nondegree-CE,LN,104.0,30.0,74.0
7314,2005.0,Nondegree-CE,LN,86.0,29.0,57.0
7315,2004.0,Nondegree,LN,4.0,1.0,3.0
7316,2015.0,Nondegree-CE,LN,52.0,16.0,36.0
7317,2007.0,Nondegree-CE,LN,83.0,29.0,54.0
7318,2008.0,Nondegree-CE,LN,72.0,24.0,48.0
7319,2013.0,Nondegree-CE,LN,57.0,18.0,39.0
7320,2017.0,Nondegree-CE,LN,299.0,126.0,167.0
7321,1997.0,LAB&IN REL,Labor and Industrial Relations,117.0,49.0,68.0
7322,2017.0,Human Res & Industrial Rels,Labor and Industrial Relations,258.0,90.0,168.0
7323,2016.0,Human Res & Industrial Rels,Labor and Industrial Relations,186.0,59.0,127.0
7324,2000.0,HR & IND RELS,Labor and Industrial Relations,146.0,48.0,98.0
7325,1980.0,LAB&IN REL,Labor and Industrial Relations,79.0,47.0,32.0
7326,1990.0,LAB&IN REL,Labor and Industrial Relations,108.0,44.0,64.0
7327,1995.0,LAB&IN REL,Labor and Industrial Relations,109.0,32.0,77.0
7328,2010.0,Human Res & Industrial Rels,Labor and Industrial Relations,178.0,57.0,121.0
7329,1993.0,LAB&IN REL,Labor and Industrial Relations,110.0,33.0,77.0
7330,2000.0,LAB&IN REL,Labor and Industrial Relations,1.0,0.0,1.0
7331,2015.0,Human Res & Industrial Rels,Labor and Industrial Relations,186.0,58.0,128.0
7332,1985.0,LAB&IN REL,Labor and Industrial Relations,62.0,31.0,31.0
7333,1987.0,LAB&IN REL,Labor and Industrial Relations,83.0,41.0,42.0
7334,2012.0,Human Res & Industrial Rels,Labor and Industrial Relations,195.0,65.0,130.0
7335,2018.0,Human Res & Industrial Rels,Labor and Industrial Relations,251.0,74.0,177.0
7336,2001.0,HR & IND RELS,Labor and Industrial Relations,144.0,51.0,93.0
7337,2002.0,LAB&IN REL,Labor and Industrial Relations,1.0,0.0,1.0
7338,2011.0,Human Res & Industrial Rels,Labor and Industrial Relations,191.0,56.0,135.0
7339,1996.0,LAB&IN REL,Labor and Industrial Relations,123.0,44.0,79.0
7340,1988.0,LAB&IN REL,Labor and Industrial Relations,89.0,42.0,47.0
7341,2005.0,Human Res & Industrial Rels,Labor and Industrial Relations,141.0,51.0,90.0
7342,1983.0,LAB&IN REL,Labor and Industrial Relations,70.0,39.0,31.0
7343,1999.0,HR & IND RELS,Labor and Industrial Relations,123.0,39.0,84.0
7344,1998.0,LAB&IN REL,Labor and Industrial Relations,104.0,35.0,69.0
7345,1994.0,LAB&IN REL,Labor and Industrial Relations,102.0,32.0,70.0
7346,2003.0,HR & IND RELS,Labor and Industrial Relations,162.0,54.0,108.0
7347,2014.0,Human Res & Industrial Rels,Labor and Industrial Relations,208.0,63.0,145.0
7348,1981.0,LAB&IN REL,Labor and Industrial Relations,64.0,40.0,24.0
7349,1992.0,LAB&IN REL,Labor and Industrial Relations,108.0,33.0,75.0
7350,1984.0,LAB&IN REL,Labor and Industrial Relations,65.0,33.0,32.0
7351,1999.0,LAB&IN REL,Labor and Industrial Relations,6.0,3.0,3.0
7352,2007.0,Human Res & Industrial Rels,Labor and Industrial Relations,177.0,55.0,122.0
7353,1989.0,LAB&IN REL,Labor and Industrial Relations,85.0,31.0,54.0
7354,2002.0,HR & IND RELS,Labor and Industrial Relations,166.0,63.0,103.0
7355,2001.0,LAB&IN REL,Labor and Industrial Relations,1.0,0.0,1.0
7356,2009.0,Human Res & Industrial Rels,Labor and Industrial Relations,191.0,58.0,133.0
7357,2008.0,Human Res & Industrial Rels,Labor and Industrial Relations,188.0,58.0,130.0
7358,1986.0,LAB&IN REL,Labor and Industrial Relations,81.0,40.0,41.0
7359,2013.0,Human Res & Industrial Rels,Labor and Industrial Relations,195.0,65.0,129.0
7360,2004.0,Human Res & Industrial Rels,Labor and Industrial Relations,149.0,56.0,93.0
7361,1982.0,LAB&IN REL,Labor and Industrial Relations,74.0,43.0,31.0
7362,2006.0,Human Res & Industrial Rels,Labor and Industrial Relations,170.0,55.0,115.0
7363,1991.0,LAB&IN REL,Labor and Industrial Relations,122.0,48.0,74.0
7364,1988.0,Law,Law,619.0,378.0,241.0
7365,2011.0,Law,Law,729.0,402.0,327.0
7366,2008.0,Law,Law,624.0,350.0,274.0
7367,1994.0,Law,Law,610.0,349.0,261.0
7368,2005.0,Law,Law,668.0,397.0,270.0
7369,1987.0,Law,Law,645.0,394.0,251.0
7370,2014.0,Law,Law,582.0,317.0,265.0
7371,1990.0,Law,Law,622.0,401.0,221.0
7372,2017.0,Law,Law,545.0,318.0,227.0
7373,1997.0,Law,Law,614.0,364.0,250.0
7374,2016.0,Law,Law,530.0,294.0,236.0
7375,1998.0,Law,Law,603.0,363.0,240.0
7376,1996.0,Law,Law,611.0,370.0,241.0
7377,2013.0,Law,Law,670.0,338.0,332.0
7378,2007.0,Law,Law,635.0,370.0,265.0
7379,2001.0,Law,Law,689.0,419.0,270.0
7380,2002.0,Law,Law,686.0,390.0,296.0
7381,1999.0,Law,Law,621.0,370.0,251.0
7382,2003.0,Law,Law,694.0,382.0,312.0
7383,2015.0,Law,Law,580.0,332.0,248.0
7384,1980.0,Law,Law,639.0,468.0,171.0
7385,1992.0,Law,Law,630.0,393.0,237.0
7386,1991.0,Law,Law,642.0,421.0,221.0
7387,2000.0,Law,Law,639.0,390.0,249.0
7388,2009.0,Law,Law,707.0,390.0,317.0
7389,1985.0,Law,Law,648.0,426.0,222.0
7390,1995.0,Law,Law,637.0,375.0,262.0
7391,1981.0,Law,Law,645.0,451.0,194.0
7392,2018.0,Law,Law,487.0,269.0,218.0
7393,1984.0,Law,Law,663.0,432.0,231.0
7394,1986.0,Law,Law,663.0,427.0,236.0
7395,1983.0,Law,Law,675.0,449.0,226.0
7396,2004.0,Law,Law,708.0,406.0,300.0
7397,2006.0,Law,Law,668.0,412.0,255.0
7398,1982.0,Law,Law,658.0,450.0,208.0
7399,2012.0,Law,Law,752.0,398.0,354.0
7400,1993.0,Law,Law,619.0,369.0,250.0
7401,2010.0,Law,Law,735.0,403.0,332.0
7402,1989.0,Law,Law,612.0,364.0,248.0
7403,1996.0,News-Editorial,Media,92.0,42.0,50.0
7404,1997.0,Journalism,Media,24.0,13.0,11.0
7405,1991.0,Broadcast Journalism,Media,49.0,18.0,31.0
7406,1992.0,Broadcast Journalism,Media,68.0,16.0,52.0
7407,1991.0,News-Editorial,Media,109.0,49.0,60.0
7408,1992.0,Media Studies,Media,30.0,11.0,19.0
7409,1982.0,Journalism,Media,37.0,16.0,21.0
7410,2004.0,Broadcast Journalism,Media,68.0,27.0,41.0
7411,1988.0,Broadcast Journalism,Media,54.0,10.0,44.0
7412,2011.0,Communications and Media,Media,15.0,5.0,10.0
7413,2003.0,Journalism,Media,29.0,8.0,21.0
7414,2011.0,Communications,Media,38.0,16.0,22.0
7415,2001.0,Media Studies,Media,51.0,24.0,27.0
7416,2011.0,News-Editorial,Media,169.0,46.0,123.0
7417,2018.0,Strategic Brand Communication,Media,68.0,17.0,51.0
7418,2017.0,Strategic Brand Communication,Media,23.0,5.0,18.0
7419,2010.0,Nondegree,Media,6.0,3.0,3.0
7420,2011.0,Media and Cinema Studies,Media,118.0,59.0,59.0
7421,2017.0,Communications and Media,Media,47.0,15.0,32.0
7422,1980.0,Advertising,Media,240.0,77.0,163.0
7423,2003.0,Advertising,Media,313.0,79.0,234.0
7424,1985.0,Broadcast Journalism,Media,49.0,10.0,39.0
7425,2017.0,Broadcast Journalism,Media,12.0,8.0,4.0
7426,2018.0,Communications and Media,Media,47.0,14.0,33.0
7427,1985.0,Media Studies,Media,8.0,2.0,6.0
7428,2011.0,Agricultural Communications,Media,7.0,0.0,7.0
7429,2011.0,Media Studies,Media,12.0,2.0,10.0
7430,1993.0,Advertising,Media,235.0,75.0,160.0
7431,1988.0,Advertising,Media,262.0,67.0,195.0
7432,2002.0,Journalism,Media,30.0,6.0,24.0
7433,2017.0,Communications,Media,2.0,0.0,2.0
7434,1998.0,Advertising,Media,275.0,91.0,184.0
7435,1985.0,Advertising,Media,250.0,79.0,171.0
7436,1997.0,Communication,Media,36.0,14.0,22.0
7437,2011.0,Broadcast Journalism,Media,157.0,55.0,102.0
7438,1998.0,Communication,Media,33.0,14.0,19.0
7439,1980.0,Communication,Media,27.0,12.0,15.0
7440,1982.0,News-Editorial,Media,125.0,54.0,71.0
7441,1992.0,Advertising,Media,237.0,75.0,162.0
7442,2010.0,News-Editorial,Media,181.0,55.0,126.0
7443,2010.0,Communications,Media,49.0,22.0,27.0
7444,2004.0,Media Studies,Media,101.0,26.0,75.0
7445,2010.0,Communications and Media,Media,7.0,3.0,4.0
7446,1988.0,Media Studies,Media,29.0,13.0,16.0
7447,2003.0,Communication,Media,54.0,23.0,31.0
7448,2011.0,General Curriculum,Media,3.0,2.0,1.0
7449,2011.0,Nondegree,Media,4.0,3.0,1.0
7450,2017.0,Nondegree,Media,21.0,9.0,12.0
7451,2002.0,News-Editorial,Media,116.0,35.0,81.0
7452,1991.0,Journalism,Media,30.0,9.0,21.0
7453,2004.0,Journalism,Media,33.0,9.0,24.0
7454,2017.0,Journalism,Media,239.0,84.0,155.0
7455,2010.0,Media and Cinema Studies,Media,62.0,33.0,29.0
7456,2002.0,Communication,Media,49.0,22.0,27.0
7457,2010.0,Media Studies,Media,59.0,17.0,42.0
7458,2011.0,Journalism,Media,13.0,4.0,9.0
7459,1998.0,Broadcast Journalism,Media,81.0,23.0,58.0
7460,1997.0,Advertising,Media,273.0,113.0,160.0
7461,1988.0,News-Editorial,Media,121.0,45.0,76.0
7462,2018.0,Agricultural Communications,Media,2.0,1.0,1.0
7463,1985.0,News-Editorial,Media,145.0,58.0,87.0
7464,1997.0,News-Editorial,Media,99.0,48.0,51.0
7465,2018.0,Media and Cinema Studies,Media,116.0,50.0,66.0
7466,1991.0,Communication,Media,36.0,22.0,14.0
7467,2002.0,Broadcast Journalism,Media,75.0,22.0,53.0
7468,2002.0,Media Studies,Media,79.0,30.0,49.0
7469,2012.0,Agricultural Communications,Media,19.0,4.0,15.0
7470,2017.0,Media and Cinema Studies,Media,98.0,39.0,59.0
7471,2017.0,News-Editorial,Media,5.0,1.0,4.0
7472,1980.0,Journalism,Media,203.0,75.0,128.0
7473,1992.0,News-Editorial,Media,111.0,48.0,63.0
7474,1986.0,Advertising,Media,256.0,75.0,181.0
7475,1989.0,Advertising,Media,262.0,67.0,195.0
7476,2004.0,Communications,Media,50.0,24.0,26.0
7477,1991.0,Media Studies,Media,37.0,19.0,18.0
7478,1985.0,Journalism,Media,37.0,15.0,22.0
7479,2018.0,Broadcast Journalism,Media,1.0,0.0,1.0
7480,2001.0,News-Editorial,Media,120.0,37.0,83.0
7481,2012.0,Communications and Media,Media,21.0,8.0,13.0
7482,2012.0,Communications,Media,29.0,12.0,17.0
7483,1985.0,Communication,Media,33.0,18.0,15.0
7484,1988.0,Journalism,Media,29.0,10.0,19.0
7485,2002.0,Advertising,Media,311.0,73.0,238.0
7486,1988.0,Communication,Media,33.0,22.0,11.0
7487,1991.0,Advertising,Media,270.0,76.0,194.0
7488,2003.0,Media Studies,Media,94.0,30.0,64.0
7489,2018.0,Journalism,Media,228.0,90.0,138.0
7490,2004.0,Nondegree,Media,2.0,1.0,1.0
7491,2010.0,Broadcast Journalism,Media,136.0,41.0,95.0
7492,2012.0,Broadcast Journalism,Media,149.0,57.0,92.0
7493,1997.0,Broadcast Journalism,Media,76.0,22.0,54.0
7494,1992.0,Communication,Media,32.0,20.0,12.0
7495,2003.0,News-Editorial,Media,110.0,36.0,74.0
7496,2004.0,News-Editorial,Media,128.0,47.0,81.0
7497,2010.0,General Curriculum,Media,31.0,10.0,21.0
7498,1997.0,Media Studies,Media,32.0,16.0,16.0
7499,1984.0,News-Editorial,Media,152.0,61.0,91.0
7500,2003.0,Broadcast Journalism,Media,63.0,22.0,41.0
7501,2010.0,Journalism,Media,20.0,7.0,13.0
7502,1992.0,Journalism,Media,25.0,13.0,12.0
7503,2018.0,Nondegree,Media,26.0,13.0,13.0
7504,1983.0,Advertising,Media,253.0,79.0,174.0
7505,1984.0,Media Studies,Media,2.0,2.0,0.0
7506,1995.0,Communication,Media,41.0,19.0,22.0
7507,1986.0,Journalism,Media,33.0,14.0,19.0
7508,2000.0,Advertising,Media,294.0,87.0,207.0
7509,1996.0,Broadcast Journalism,Media,78.0,28.0,50.0
7510,1990.0,Journalism,Media,34.0,12.0,22.0
7511,1982.0,Advertising,Media,248.0,78.0,170.0
7512,2006.0,Broadcast Journalism,Media,84.0,32.0,52.0
7513,2013.0,Agricultural Communications,Media,25.0,5.0,20.0
7514,2016.0,Agricultural Communications,Media,38.0,8.0,30.0
7515,1981.0,Advertising,Media,234.0,69.0,165.0
7516,2006.0,Communications,Media,60.0,30.0,30.0
7517,1990.0,Advertising,Media,254.0,74.0,180.0
7518,1984.0,Communication,Media,37.0,18.0,19.0
7519,1995.0,Media Studies,Media,29.0,11.0,18.0
7520,1986.0,Media Studies,Media,22.0,3.0,19.0
7521,2000.0,News-Editorial,Media,111.0,29.0,82.0
7522,1987.0,News-Editorial,Media,113.0,45.0,68.0
7523,1986.0,News-Editorial,Media,136.0,50.0,86.0
7524,2013.0,Nondegree,Media,22.0,12.0,10.0
7525,2015.0,Agricultural Communications,Media,41.0,8.0,33.0
7526,2008.0,News-Editorial,Media,219.0,64.0,155.0
7527,2008.0,Media Studies,Media,102.0,31.0,71.0
7528,1983.0,Journalism,Media,48.0,23.0,25.0
7529,2007.0,General Curriculum,Media,133.0,31.0,102.0
7530,1999.0,Communication,Media,34.0,14.0,20.0
7531,2009.0,Journalism,Media,25.0,8.0,17.0
7532,1993.0,Media Studies,Media,35.0,14.0,21.0
7533,1995.0,Advertising,Media,224.0,79.0,145.0
7534,1993.0,News-Editorial,Media,99.0,42.0,57.0
7535,1998.0,News-Editorial,Media,108.0,44.0,64.0
7536,2014.0,Media and Cinema Studies,Media,98.0,44.0,54.0
7537,2007.0,Nondegree,Media,1.0,0.0,1.0
7538,2007.0,News-Editorial,Media,143.0,46.0,97.0
7539,2014.0,News-Editorial,Media,120.0,34.0,86.0
7540,1989.0,Communication,Media,37.0,23.0,14.0
7541,1996.0,Communication,Media,37.0,13.0,24.0
7542,2016.0,Communications and Media,Media,45.0,14.0,31.0
7543,2016.0,Communications,Media,1.0,0.0,1.0
7544,2014.0,Nondegree,Media,20.0,10.0,10.0
7545,2007.0,Media Studies,Media,95.0,31.0,64.0
7546,1987.0,Advertising,Media,266.0,71.0,195.0
7547,2007.0,Journalism,Media,26.0,14.0,12.0
7548,2008.0,Journalism,Media,26.0,12.0,14.0
7549,2009.0,General Curriculum,Media,40.0,12.0,28.0
7550,2016.0,Broadcast Journalism,Media,58.0,24.0,34.0
7551,1994.0,News-Editorial,Media,82.0,33.0,49.0
7552,2013.0,News-Editorial,Media,161.0,50.0,111.0
7553,2013.0,Broadcast Journalism,Media,179.0,61.0,118.0
7554,1987.0,Media Studies,Media,27.0,7.0,20.0
7555,2006.0,Media Studies,Media,128.0,44.0,84.0
7556,2015.0,News-Editorial,Media,77.0,24.0,53.0
7557,1981.0,Broadcast Journalism,Media,38.0,17.0,21.0
7558,1994.0,Broadcast Journalism,Media,70.0,24.0,46.0
7559,2000.0,Journalism,Media,23.0,9.0,14.0
7560,2015.0,Media and Cinema Studies,Media,87.0,34.0,53.0
7561,2006.0,News-Editorial,Media,144.0,55.0,89.0
7562,1984.0,Advertising,Media,257.0,78.0,179.0
7563,1994.0,Journalism,Media,29.0,10.0,19.0
7564,2013.0,Journalism,Media,13.0,5.0,8.0
7565,1994.0,Communication,Media,39.0,19.0,20.0
7566,2006.0,Nondegree,Media,2.0,0.0,2.0
7567,2015.0,Journalism,Media,141.0,53.0,88.0
7568,1999.0,Advertising,Media,291.0,101.0,190.0
7569,1990.0,Communication,Media,40.0,25.0,15.0
7570,1990.0,Broadcast Journalism,Media,56.0,21.0,35.0
7571,1981.0,Communication,Media,38.0,15.0,23.0
7572,1989.0,Journalism,Media,28.0,11.0,17.0
7573,2000.0,Communication,Media,35.0,11.0,24.0
7574,2015.0,Communications and Media,Media,40.0,13.0,27.0
7575,2015.0,Nondegree,Media,22.0,9.0,13.0
7576,2015.0,Communications,Media,7.0,3.0,4.0
7577,2007.0,Communications,Media,56.0,24.0,32.0
7578,2008.0,Nondegree,Media,1.0,0.0,1.0
7579,1995.0,News-Editorial,Media,90.0,42.0,48.0
7580,1994.0,Media Studies,Media,34.0,14.0,20.0
7581,1999.0,Broadcast Journalism,Media,77.0,20.0,57.0
7582,1996.0,Advertising,Media,235.0,105.0,130.0
7583,2006.0,General Curriculum,Media,156.0,45.0,111.0
7584,1994.0,Advertising,Media,259.0,83.0,176.0
7585,2000.0,Broadcast Journalism,Media,67.0,18.0,49.0
7586,2001.0,Advertising,Media,312.0,79.0,233.0
7587,2009.0,Communications,Media,50.0,23.0,27.0
7588,2007.0,Broadcast Journalism,Media,75.0,25.0,50.0
7589,2013.0,Communications,Media,21.0,6.0,15.0
7590,2013.0,Communications and Media,Media,27.0,10.0,17.0
7591,2015.0,Broadcast Journalism,Media,100.0,35.0,65.0
7592,1984.0,Broadcast Journalism,Media,41.0,14.0,27.0
7593,2006.0,Journalism,Media,26.0,10.0,16.0
7594,2009.0,Broadcast Journalism,Media,154.0,42.0,112.0
7595,2013.0,Media and Cinema Studies,Media,92.0,42.0,49.0
7596,2013.0,Media Studies,Media,1.0,1.0,0.0
7597,2000.0,Media Studies,Media,45.0,20.0,25.0
7598,1983.0,Communication,Media,36.0,14.0,22.0
7599,1987.0,Journalism,Media,34.0,13.0,21.0
7600,1981.0,Journalism,Media,45.0,23.0,22.0
7601,1993.0,Broadcast Journalism,Media,68.0,21.0,47.0
7602,2017.0,Agricultural Communications,Media,13.0,4.0,9.0
7603,1982.0,Communication,Media,41.0,18.0,23.0
7604,1982.0,Broadcast Journalism,Media,39.0,18.0,21.0
7605,1996.0,Journalism,Media,26.0,12.0,14.0
7606,1990.0,News-Editorial,Media,123.0,57.0,66.0
7607,2005.0,Journalism,Media,31.0,11.0,20.0
7608,2012.0,News-Editorial,Media,168.0,49.0,119.0
7609,2001.0,Journalism,Media,28.0,9.0,19.0
7610,1989.0,Media Studies,Media,29.0,13.0,16.0
7611,2005.0,Communications,Media,51.0,22.0,29.0
7612,1995.0,Journalism,Media,30.0,9.0,21.0
7613,1999.0,News-Editorial,Media,124.0,42.0,82.0
7614,2014.0,Journalism,Media,90.0,27.0,63.0
7615,2008.0,General Curriculum,Media,45.0,12.0,33.0
7616,2009.0,Nondegree,Media,6.0,1.0,5.0
7617,2016.0,Media and Cinema Studies,Media,97.0,38.0,59.0
7618,2009.0,News-Editorial,Media,215.0,64.0,151.0
7619,2014.0,Broadcast Journalism,Media,144.0,51.0,93.0
7620,2008.0,Broadcast Journalism,Media,138.0,38.0,100.0
7621,2012.0,General Curriculum,Media,1.0,0.0,1.0
7622,2005.0,Broadcast Journalism,Media,79.0,30.0,49.0
7623,1986.0,Broadcast Journalism,Media,50.0,10.0,40.0
7624,1986.0,Communication,Media,43.0,21.0,22.0
7625,1987.0,Broadcast Journalism,Media,46.0,10.0,36.0
7626,1995.0,Broadcast Journalism,Media,72.0,30.0,42.0
7627,2012.0,Journalism,Media,11.0,9.0,2.0
7628,1983.0,Broadcast Journalism,Media,47.0,21.0,26.0
7629,1998.0,Journalism,Media,24.0,10.0,14.0
7630,2012.0,Media Studies,Media,2.0,0.0,2.0
7631,1981.0,News-Editorial,Media,122.0,45.0,77.0
7632,2008.0,Communications,Media,49.0,23.0,26.0
7633,2001.0,Communication,Media,36.0,11.0,25.0
7634,1993.0,Communication,Media,37.0,20.0,17.0
7635,1989.0,News-Editorial,Media,128.0,52.0,76.0
7636,2016.0,Nondegree,Media,21.0,9.0,12.0
7637,1999.0,Journalism,Media,23.0,12.0,11.0
7638,2016.0,News-Editorial,Media,37.0,11.0,26.0
7639,2014.0,Agricultural Communications,Media,39.0,8.0,31.0
7640,1984.0,Journalism,Media,47.0,23.0,24.0
7641,2012.0,Media and Cinema Studies,Media,114.0,57.0,56.0
7642,1999.0,Media Studies,Media,52.0,22.0,30.0
7643,1983.0,News-Editorial,Media,148.0,67.0,81.0
7644,1996.0,Media Studies,Media,26.0,14.0,12.0
7645,2012.0,Nondegree,Media,7.0,5.0,2.0
7646,1998.0,Media Studies,Media,51.0,23.0,28.0
7647,2014.0,Communications and Media,Media,32.0,11.0,21.0
7648,2005.0,Media Studies,Media,122.0,34.0,88.0
7649,1990.0,Media Studies,Media,34.0,13.0,21.0
7650,2005.0,Nondegree,Media,2.0,1.0,1.0
7651,1989.0,Broadcast Journalism,Media,65.0,14.0,51.0
7652,2009.0,Media and Cinema Studies,Media,1.0,1.0,0.0
7653,2014.0,Communications,Media,9.0,2.0,7.0
7654,2009.0,Media Studies,Media,110.0,31.0,79.0
7655,1993.0,Journalism,Media,28.0,13.0,15.0
7656,2001.0,Broadcast Journalism,Media,76.0,21.0,55.0
7657,2005.0,News-Editorial,Media,125.0,48.0,77.0
7658,1987.0,Communication,Media,40.0,20.0,20.0
7659,2016.0,Journalism,Media,209.0,76.0,133.0
7660,2018.0,Medicine - Carle Illinois COM,Medicine,32.0,15.0,15.0
7661,2018.0,Nondegree,NB,3.0,0.0,2.0
7662,2015.0,Nondegree,NB,1.0,1.0,0.0
7663,2017.0,Nondegree,NB,4.0,1.0,3.0
7664,2014.0,Nondegree,NB,1.0,0.0,1.0
7665,2010.0,Nondegree,NB,2.0,2.0,0.0
7666,2016.0,Nondegree,NB,12.0,10.0,2.0
7667,2006.0,Nondegree,NB,1.0,0.0,1.0
7668,1980.0,Social Work,Social Work,315.0,69.0,246.0
7669,2005.0,Social Work,Social Work,381.0,105.0,276.0
7670,1999.0,Social Work,Social Work,296.0,45.0,251.0
7671,1981.0,Social Work,Social Work,316.0,57.0,259.0
7672,2012.0,Social Work,Social Work,569.0,243.0,326.0
7673,2018.0,Social Work,Social Work,788.0,247.0,541.0
7674,2015.0,Social Work,Social Work,673.0,237.0,436.0
7675,2001.0,Social Work,Social Work,253.0,39.0,214.0
7676,2002.0,Social Work,Social Work,285.0,41.0,244.0
7677,2016.0,Social Work,Social Work,712.0,245.0,467.0
7678,1991.0,Social Work,Social Work,326.0,57.0,269.0
7679,1992.0,Social Work,Social Work,335.0,55.0,280.0
7680,1990.0,Social Work,Social Work,292.0,48.0,244.0
7681,2004.0,Social Work,Social Work,395.0,117.0,278.0
7682,2009.0,Social Work,Social Work,389.0,149.0,240.0
7683,1997.0,Social Work,Social Work,254.0,38.0,216.0
7684,2006.0,Social Work,Social Work,340.0,98.0,241.0
7685,2011.0,Social Work,Social Work,567.0,229.0,338.0
7686,1982.0,Social Work,Social Work,293.0,64.0,229.0
7687,2007.0,Social Work,Social Work,351.0,118.0,232.0
7688,2000.0,Social Work,Social Work,283.0,38.0,245.0
7689,1988.0,Social Work,Social Work,174.0,38.0,136.0
7690,1995.0,Social Work,Social Work,294.0,51.0,243.0
7691,1993.0,Social Work,Social Work,334.0,56.0,278.0
7692,1994.0,Social Work,Social Work,332.0,52.0,280.0
7693,2013.0,Social Work,Social Work,622.0,246.0,376.0
7694,2010.0,Social Work,Social Work,456.0,173.0,283.0
7695,1984.0,Social Work,Social Work,278.0,52.0,226.0
7696,1983.0,Social Work,Social Work,273.0,57.0,216.0
7697,2008.0,Social Work,Social Work,368.0,129.0,239.0
7698,1996.0,Social Work,Social Work,276.0,41.0,235.0
7699,1985.0,Social Work,Social Work,282.0,55.0,227.0
7700,2003.0,Social Work,Social Work,299.0,32.0,267.0
7701,1998.0,Social Work,Social Work,289.0,47.0,242.0
7702,1986.0,Social Work,Social Work,270.0,54.0,216.0
7703,2014.0,Social Work,Social Work,634.0,256.0,378.0
7704,2017.0,Social Work,Social Work,772.0,251.0,521.0
7705,1987.0,Social Work,Social Work,274.0,55.0,219.0
7706,1989.0,Social Work,Social Work,233.0,40.0,193.0
7707,2018.0,VMS - Pathobiology,VetMed,29.0,12.0,17.0
7708,2002.0,VMS - Veterinary Pathobiology,VetMed,38.0,17.0,21.0
7709,2006.0,VMS - Veterinary Biosciences,VetMed,18.0,7.0,11.0
7710,2002.0,Veterinary Medicine,VetMed,405.0,97.0,308.0
7711,2006.0,VMS - Veterinary Pathobiology,VetMed,17.0,5.0,12.0
7712,2018.0,VMS - Comparative Biosciences,VetMed,19.0,2.0,17.0
7713,2006.0,VMS-Veterinary Clinical Medcne,VetMed,27.0,8.0,19.0
7714,1983.0,Veterinary Medical Science,VetMed,3.0,2.0,1.0
7715,2018.0,VMS-Veterinary Clinical Medcne,VetMed,34.0,9.0,25.0
7716,2002.0,VMS-Veterinary Clinical Medcne,VetMed,30.0,16.0,14.0
7717,2006.0,Veterinary Medicine,VetMed,413.0,89.0,324.0
7718,2002.0,VMS - Veterinary Biosciences,VetMed,15.0,8.0,7.0
7719,2006.0,Veterinary Medical Science,VetMed,1.0,0.0,1.0
